date,city,pm2.5,pm10,no2,so2,co,o3,nh3,aqi
2015-09-25,Chennai,41.94,,10.75,12.38,2.19,19.24,23.73,153.0
2015-09-26,Chennai,65.79,,9.7,12.36,1.79,47.29,23.06,171.0
2015-09-27,Chennai,86.4,,10.03,16.69,1.02,52.35,25.37,165.0
2015-09-28,Chennai,61.69,,10.08,12.7,1.89,41.98,23.16,176.0
2015-09-29,Chennai,44.26,,10.47,11.8,4.41,31.31,24.47,224.0
2015-09-30,Chennai,42.71,,10.73,14.96,1.89,33.91,25.7,154.0
2015-10-01,Chennai,46.97,,11.77,11.92,2.76,22.96,22.48,188.0
2015-10-02,Chennai,42.17,,10.78,12.23,1.77,22.74,23.43,135.0
2015-10-03,Chennai,47.0,,12.94,12.86,0.81,21.73,24.93,84.0
2015-10-04,Chennai,49.45,,15.21,12.05,1.14,31.57,23.82,107.0
2015-10-05,Chennai,46.7,,13.7,13.31,0.65,32.14,29.51,89.0
2015-10-06,Chennai,33.87,,10.87,12.95,2.18,30.89,22.41,136.0
2015-10-07,Chennai,33.0,,11.79,12.52,1.18,28.49,22.99,94.0
2015-10-08,Chennai,36.3,,12.98,10.55,1.2,32.23,22.45,82.0
2015-10-09,Chennai,36.51,,12.68,10.6,1.37,25.16,23.68,86.0
2015-10-10,Chennai,37.71,,12.52,9.32,1.72,23.29,24.42,107.0
2015-10-11,Chennai,35.73,,12.94,11.37,2.62,21.22,23.82,165.0
2015-10-12,Chennai,36.27,,13.16,11.1,1.88,25.34,24.01,150.0
2015-10-13,Chennai,122.16,,21.5,10.78,2.61,23.67,25.89,203.0
2015-10-14,Chennai,90.73,,22.21,10.14,2.08,26.13,25.37,263.0
2015-10-15,Chennai,63.96,,22.35,9.37,1.75,23.01,25.85,196.0
2015-10-16,Chennai,48.79,,15.46,13.63,1.61,24.94,27.06,156.0
2015-10-17,Chennai,34.96,,14.19,9.58,1.75,31.38,23.99,147.0
2015-10-18,Chennai,37.55,,13.58,8.24,1.05,20.22,29.5,109.0
2015-10-19,Chennai,31.54,,12.4,7.93,2.02,18.08,25.99,121.0
2015-10-20,Chennai,37.74,,12.9,6.07,1.14,17.91,29.24,83.0
2015-10-21,Chennai,41.27,,14.19,7.1,7.62,19.12,,241.0
2015-10-22,Chennai,47.68,,13.2,9.12,1.6,24.82,74.89,133.0
2015-10-23,Chennai,81.26,,20.88,7.26,3.21,20.24,66.35,238.0
2015-10-24,Chennai,44.79,,12.53,5.03,1.64,28.69,65.37,175.0
2015-10-25,Chennai,50.98,,12.27,8.34,1.28,56.16,73.15,136.0
2015-10-26,Chennai,46.79,,12.05,8.23,0.98,57.43,71.95,130.0
2015-10-27,Chennai,54.0,,13.79,9.78,0.88,59.47,73.0,128.0
2015-10-28,Chennai,52.65,,11.71,8.2,1.1,60.46,77.18,136.0
2015-10-29,Chennai,55.75,,12.9,6.93,0.91,47.37,67.45,125.0
2015-10-30,Chennai,52.29,,10.92,9.78,1.04,44.29,58.32,113.0
2015-10-31,Chennai,41.39,,9.93,8.92,2.56,42.18,67.74,195.0
2015-11-01,Chennai,44.08,,10.76,8.96,2.6,50.33,64.13,174.0
2015-11-02,Chennai,41.44,,11.73,10.96,1.34,61.39,56.08,142.0
2015-11-03,Chennai,41.96,,13.78,8.85,1.34,44.1,65.03,122.0
2015-11-04,Chennai,41.8,,13.77,8.37,2.03,39.61,60.9,135.0
2015-11-05,Chennai,43.18,,15.87,6.42,1.81,27.51,67.74,128.0
2015-11-06,Chennai,44.74,,23.81,6.37,4.34,32.31,53.83,204.0
2015-11-07,Chennai,53.31,,18.91,7.08,1.55,43.44,142.84,132.0
2015-11-08,Chennai,38.73,,16.0,6.04,1.71,50.61,129.91,154.0
2015-11-09,Chennai,23.46,,13.02,5.22,1.91,56.36,210.06,119.0
2015-11-10,Chennai,76.42,,13.89,7.75,1.17,92.04,46.22,117.0
2015-11-11,Chennai,53.36,,15.85,6.6,1.4,64.95,186.57,183.0
2015-11-12,Chennai,44.5,,15.41,5.01,1.27,43.68,197.29,100.0
2015-11-13,Chennai,51.11,,14.79,3.91,1.38,64.42,176.1,106.0
2015-11-14,Chennai,55.76,,14.72,2.98,1.2,69.77,210.23,132.0
2015-11-15,Chennai,49.55,,13.89,3.53,1.09,58.57,124.02,122.0
2015-11-16,Chennai,31.49,,12.65,5.31,1.62,65.97,128.37,105.0
2015-11-17,Chennai,30.89,,12.88,3.37,1.48,70.3,148.89,133.0
2015-11-18,Chennai,36.51,,13.25,4.9,1.38,58.16,145.71,98.0
2015-11-19,Chennai,30.69,,11.68,4.21,1.52,32.87,64.36,98.0
2015-11-20,Chennai,28.66,,9.19,4.45,1.34,28.91,5.61,89.0
2015-11-21,Chennai,33.37,,8.59,4.83,1.16,42.39,12.4,87.0
2015-11-22,Chennai,29.11,,7.91,5.28,1.81,48.21,135.17,126.0
2015-11-23,Chennai,27.08,,7.74,4.81,1.24,50.22,142.9,90.0
2015-11-24,Chennai,25.63,,8.34,6.64,1.29,43.05,81.89,93.0
2015-11-25,Chennai,35.35,,8.2,4.21,1.19,48.89,130.64,96.0
2015-11-26,Chennai,36.82,,8.01,4.03,0.99,65.25,68.35,107.0
2015-11-27,Chennai,36.96,,8.11,5.08,1.2,53.11,131.43,103.0
2015-11-28,Chennai,44.41,,8.91,5.82,1.3,57.22,141.84,112.0
2015-11-29,Chennai,29.55,,7.53,4.82,1.22,61.76,142.26,113.0
2015-11-30,Chennai,31.97,,7.9,4.7,1.23,56.35,172.14,99.0
2015-12-01,Chennai,28.82,,7.8,4.67,1.33,49.71,119.06,103.0
2015-12-02,Chennai,32.64,,7.94,4.2,1.78,43.19,113.53,161.0
2015-12-03,Chennai,52.16,,5.88,1.97,1.12,35.62,,85.0
2015-12-04,Chennai,,,,,,,,80.0
2015-12-08,Chennai,48.08,,6.79,4.0,1.23,32.87,139.64,107.0
2015-12-09,Chennai,40.81,,6.05,3.34,1.54,34.14,180.77,121.0
2015-12-10,Chennai,40.96,,6.76,2.65,1.28,36.71,302.08,100.0
2015-12-11,Chennai,46.17,,5.56,2.63,1.49,36.39,147.67,108.0
2015-12-12,Chennai,78.83,,7.55,2.85,1.34,36.2,86.29,97.0
2015-12-13,Chennai,138.07,,8.62,4.44,1.23,45.23,134.62,130.0
2015-12-14,Chennai,54.85,,8.39,3.41,1.36,36.62,122.67,113.0
2015-12-15,Chennai,42.45,,7.61,3.99,1.29,44.62,104.23,106.0
2015-12-16,Chennai,46.16,,7.64,5.37,1.15,22.53,80.86,102.0
2015-12-17,Chennai,48.64,,7.96,4.69,1.35,34.27,69.02,129.0
2015-12-18,Chennai,44.78,,8.38,3.82,1.39,30.28,102.37,130.0
2015-12-19,Chennai,39.11,,8.47,3.01,1.58,20.24,123.26,114.0
2015-12-20,Chennai,42.67,,19.41,3.55,1.45,29.24,209.8,117.0
2015-12-21,Chennai,65.01,,18.15,1.62,1.56,27.77,223.87,103.0
2015-12-22,Chennai,56.1,,16.39,1.49,1.76,36.75,352.89,150.0
2015-12-23,Chennai,50.32,,17.56,1.95,0.79,59.97,201.85,104.0
2015-12-24,Chennai,63.0,,20.86,1.74,0.94,12.16,236.87,106.0
2015-12-25,Chennai,59.47,,22.32,2.0,0.81,12.69,256.27,108.0
2015-12-26,Chennai,71.81,,12.18,2.2,0.76,23.4,275.78,111.0
2015-12-27,Chennai,81.74,,9.86,2.11,1.77,39.39,225.01,165.0
2015-12-28,Chennai,62.63,,12.09,2.5,6.75,37.11,309.04,211.0
2015-12-29,Chennai,65.1,,16.1,4.28,3.66,13.33,196.84,241.0
2015-12-30,Chennai,57.23,,15.14,2.0,0.54,21.97,123.82,114.0
2015-12-31,Chennai,52.27,,16.46,3.5,0.71,25.77,206.54,100.0
2016-01-01,Chennai,65.97,,32.92,0.94,,34.57,283.67,125.0
2016-01-02,Chennai,41.3,,8.72,15.6,0.67,,132.94,123.0
2016-01-03,Chennai,36.81,,6.44,2.91,1.17,,96.9,106.0
2016-01-04,Chennai,44.87,,12.75,3.33,0.74,31.84,98.22,63.0
2016-01-05,Chennai,63.67,,21.07,2.71,1.17,18.99,160.08,132.0
2016-01-06,Chennai,67.49,,19.92,3.1,0.72,24.3,181.86,136.0
2016-01-07,Chennai,52.94,,10.48,2.82,2.34,17.02,285.95,184.0
2016-01-08,Chennai,69.88,,25.36,3.91,0.89,19.24,296.29,120.0
2016-01-09,Chennai,66.89,,21.05,3.91,0.88,14.33,173.32,162.0
2016-01-10,Chennai,62.27,,20.35,3.71,1.04,17.26,187.56,119.0
2016-01-11,Chennai,51.56,,20.34,3.83,0.77,23.03,121.14,113.0
2016-01-12,Chennai,58.27,,22.24,3.17,1.09,20.26,295.74,119.0
2016-01-13,Chennai,63.13,,25.19,4.38,0.96,19.69,227.92,129.0
2016-01-14,Chennai,80.23,,21.76,4.91,2.73,30.64,177.66,220.0
2016-01-15,Chennai,39.74,,13.02,3.44,0.61,29.13,56.65,139.0
2016-01-16,Chennai,49.21,,12.83,2.46,1.49,40.45,152.68,130.0
2016-01-17,Chennai,55.73,,10.86,2.95,0.67,32.4,186.53,121.0
2016-01-18,Chennai,58.28,,12.01,3.52,0.8,33.07,149.22,114.0
2016-01-19,Chennai,56.47,,12.34,6.44,0.8,28.81,128.27,115.0
2016-01-20,Chennai,60.04,,11.52,3.42,2.97,33.98,44.39,200.0
2016-01-21,Chennai,55.45,,11.1,2.84,2.63,33.05,188.8,167.0
2016-01-22,Chennai,65.26,,11.46,3.97,0.79,21.75,174.22,172.0
2016-01-23,Chennai,53.07,,11.09,4.1,0.54,34.52,169.19,117.0
2016-01-24,Chennai,51.32,,8.8,3.51,2.49,57.19,35.18,198.0
2016-01-25,Chennai,46.84,,12.73,3.65,2.11,34.98,102.74,153.0
2016-01-26,Chennai,46.29,,18.21,3.26,0.68,30.61,47.56,142.0
2016-01-27,Chennai,42.49,,18.3,3.39,1.38,32.57,168.71,144.0
2016-01-28,Chennai,47.11,,13.56,3.52,1.46,26.99,129.87,145.0
2016-01-29,Chennai,50.13,,13.23,3.45,1.11,22.2,74.11,149.0
2016-01-30,Chennai,53.58,,15.06,3.35,6.18,22.59,11.8,186.0
2016-01-31,Chennai,76.91,,12.11,4.1,1.68,30.36,2.19,216.0
2016-02-01,Chennai,107.65,,14.47,4.07,1.45,21.67,4.15,220.0
2016-02-02,Chennai,69.9,,15.9,4.33,1.65,26.83,1.51,209.0
2016-02-03,Chennai,112.72,,15.66,3.51,1.47,22.93,0.94,251.0
2016-02-04,Chennai,81.79,,12.72,6.57,0.77,26.09,0.97,191.0
2016-02-05,Chennai,127.03,,13.25,5.94,1.08,28.65,0.92,203.0
2016-02-06,Chennai,70.57,,13.74,6.41,0.64,20.8,1.31,183.0
2016-02-07,Chennai,79.55,,12.07,5.4,0.67,20.9,,162.0
2016-02-08,Chennai,76.36,,9.92,5.1,0.58,22.66,,154.0
2016-02-09,Chennai,92.83,,12.68,3.53,0.83,24.37,52.72,181.0
2016-02-10,Chennai,98.75,,12.5,3.3,1.09,25.94,0.55,223.0
2016-02-11,Chennai,82.03,,14.24,3.09,1.65,28.54,0.02,193.0
2016-02-12,Chennai,85.64,,16.69,3.44,1.7,29.62,5.22,157.0
2016-02-13,Chennai,76.72,,12.56,2.53,1.14,22.99,5.76,173.0
2016-02-14,Chennai,57.58,,11.15,2.77,1.42,19.11,7.68,133.0
2016-02-15,Chennai,65.38,,11.74,2.56,1.43,17.51,,109.0
2016-02-16,Chennai,80.38,,12.43,2.38,1.57,19.19,6.53,160.0
2016-02-17,Chennai,68.45,,8.8,2.32,1.64,31.74,,145.0
2016-02-18,Chennai,73.22,,13.11,4.02,1.45,27.19,81.0,134.0
2016-02-19,Chennai,79.01,,15.12,2.77,1.46,38.48,,170.0
2016-02-20,Chennai,83.44,,13.42,8.68,1.42,59.12,,179.0
2016-02-21,Chennai,62.16,,10.03,2.38,1.91,54.63,,156.0
2016-02-22,Chennai,41.54,,10.28,4.9,1.67,55.5,,130.0
2016-02-23,Chennai,67.25,,15.63,7.42,1.4,40.72,,106.0
2016-02-24,Chennai,44.41,,13.03,2.95,1.27,52.03,,96.0
2016-02-25,Chennai,47.25,,10.99,3.17,1.48,50.4,,99.0
2016-02-26,Chennai,35.75,,8.13,3.79,1.43,28.91,,80.0
2016-02-27,Chennai,51.79,,11.31,3.02,1.44,17.04,,88.0
2016-02-28,Chennai,32.96,,10.8,2.64,1.87,31.71,,108.0
2016-02-29,Chennai,52.25,,9.13,2.31,2.03,41.56,,114.0
2016-03-01,Chennai,90.02,,12.13,4.74,1.54,39.73,,153.0
2016-03-02,Chennai,69.55,,10.84,13.03,1.42,41.66,28.01,196.0
2016-03-03,Chennai,47.78,,9.44,2.3,1.48,39.99,36.94,132.0
2016-03-04,Chennai,67.25,,12.58,2.39,1.35,42.39,115.34,117.0
2016-03-05,Chennai,62.62,,12.49,4.48,1.44,48.38,136.56,143.0
2016-03-06,Chennai,62.87,,10.21,4.67,1.41,55.16,150.27,142.0
2016-03-07,Chennai,56.24,,9.88,4.05,1.37,47.29,139.37,135.0
2016-03-08,Chennai,60.92,,12.17,3.0,1.01,46.66,11.81,120.0
2016-03-09,Chennai,81.03,,11.06,4.87,1.2,40.93,3.51,158.0
2016-03-10,Chennai,80.44,,10.22,2.84,0.97,18.31,3.56,186.0
2016-03-11,Chennai,66.08,,8.99,2.56,0.83,15.38,3.59,155.0
2016-03-12,Chennai,65.08,,11.65,2.53,0.76,17.59,3.24,136.0
2016-03-13,Chennai,57.73,,8.73,2.44,0.7,21.32,2.84,131.0
2016-03-14,Chennai,74.65,,7.78,2.59,0.85,23.41,3.02,135.0
2016-03-15,Chennai,76.68,,8.14,6.8,1.07,21.72,3.72,193.0
2016-03-16,Chennai,81.93,,8.79,3.0,0.78,24.71,7.44,188.0
2016-03-17,Chennai,86.31,,10.7,3.41,0.97,20.46,7.92,187.0
2016-03-18,Chennai,87.07,,9.98,2.88,1.62,19.61,58.78,214.0
2016-03-19,Chennai,100.61,,11.24,2.7,1.23,18.18,176.16,216.0
2016-03-20,Chennai,98.47,,8.57,2.22,1.23,24.29,173.87,221.0
2016-03-21,Chennai,123.36,,11.41,2.36,1.23,22.18,174.31,251.0
2016-03-22,Chennai,69.38,,18.52,3.35,1.02,28.48,181.06,179.0
2016-03-23,Chennai,68.25,,10.38,3.54,0.93,20.14,187.75,143.0
2016-03-24,Chennai,64.05,,11.13,4.04,0.82,20.81,214.6,132.0
2016-03-25,Chennai,59.46,,10.97,3.67,0.79,21.8,174.56,123.0
2016-03-26,Chennai,64.1,,5.2,3.35,0.69,23.17,165.18,125.0
2016-03-27,Chennai,63.03,,7.26,3.15,0.65,33.42,166.96,134.0
2016-03-28,Chennai,46.09,,8.79,4.09,0.84,30.0,148.68,121.0
2016-03-29,Chennai,51.43,,8.2,3.99,0.97,19.84,152.03,114.0
2016-03-30,Chennai,53.32,,7.83,4.42,0.79,19.58,149.99,114.0
2016-03-31,Chennai,55.51,,7.36,4.16,0.67,22.65,127.6,113.0
2016-04-01,Chennai,64.92,,7.16,3.88,0.84,19.22,160.27,128.0
2016-04-02,Chennai,65.84,,5.4,3.58,2.02,19.93,189.01,216.0
2016-04-03,Chennai,63.65,,5.76,3.97,0.81,20.87,190.4,132.0
2016-04-04,Chennai,67.33,,7.21,4.08,0.77,19.9,175.4,137.0
2016-04-05,Chennai,68.04,,9.32,3.9,1.1,21.71,143.22,140.0
2016-04-06,Chennai,70.13,,10.91,3.68,1.29,24.49,116.99,151.0
2016-04-07,Chennai,64.37,,14.68,3.39,1.12,23.19,86.61,144.0
2016-04-08,Chennai,56.54,,6.9,3.1,0.84,15.53,9.81,128.0
2016-04-09,Chennai,54.83,,7.41,3.23,0.6,31.04,8.46,117.0
2016-04-10,Chennai,61.1,,7.96,3.18,0.61,42.09,62.62,132.0
2016-04-11,Chennai,61.34,,11.1,3.33,0.66,44.35,159.27,141.0
2016-04-12,Chennai,56.23,,17.24,3.2,0.62,37.1,142.42,125.0
2016-04-13,Chennai,59.15,,18.86,3.54,0.68,48.46,165.99,130.0
2016-04-14,Chennai,55.65,,12.33,3.21,0.61,59.44,174.44,129.0
2016-04-15,Chennai,54.15,,12.57,4.31,0.65,45.28,187.9,122.0
2016-04-16,Chennai,56.37,,12.29,4.84,0.74,29.27,112.54,122.0
2016-04-17,Chennai,54.71,,12.81,3.12,0.67,32.01,65.51,123.0
2016-04-18,Chennai,55.5,,13.47,3.26,0.69,26.98,120.6,113.0
2016-04-19,Chennai,56.62,,15.05,3.15,0.61,25.79,185.85,127.0
2016-04-20,Chennai,60.73,,16.53,3.2,0.86,23.39,121.46,134.0
2016-04-21,Chennai,51.55,,13.44,3.63,1.02,35.06,63.69,123.0
2016-04-22,Chennai,51.96,,13.52,4.71,0.9,44.55,27.85,129.0
2016-04-23,Chennai,60.21,,11.49,4.13,0.93,46.92,101.61,133.0
2016-04-24,Chennai,65.26,,11.83,3.66,0.69,54.93,98.52,134.0
2016-04-25,Chennai,61.78,,13.51,3.46,0.94,42.23,36.74,130.0
2016-04-26,Chennai,57.7,,11.26,3.47,0.77,28.18,34.11,122.0
2016-04-27,Chennai,56.99,,15.37,3.41,0.76,27.37,82.4,120.0
2016-04-28,Chennai,51.73,,18.17,3.49,1.09,23.58,120.11,120.0
2016-04-29,Chennai,48.7,,17.65,3.49,0.96,29.76,93.67,124.0
2016-04-30,Chennai,65.21,,17.26,3.96,2.0,33.3,134.46,169.0
2016-05-01,Chennai,89.6,,16.96,5.03,0.89,54.2,81.23,212.0
2016-05-02,Chennai,58.58,,16.06,5.34,1.02,47.31,106.31,147.0
2016-05-03,Chennai,54.16,,15.93,5.27,1.05,38.81,119.72,123.0
2016-05-04,Chennai,55.79,,15.74,5.1,1.0,34.5,90.86,127.0
2016-05-05,Chennai,57.2,,13.99,4.96,0.78,32.6,22.36,125.0
2016-05-06,Chennai,64.95,,13.29,4.78,1.0,41.1,28.97,129.0
2016-05-07,Chennai,56.02,,14.38,4.95,0.99,42.11,43.25,139.0
2016-05-08,Chennai,53.3,,13.8,4.63,1.01,32.45,43.0,123.0
2016-05-09,Chennai,52.04,,13.85,4.84,1.15,24.26,54.22,122.0
2016-05-10,Chennai,61.37,,15.13,4.61,1.1,22.41,94.34,135.0
2016-05-11,Chennai,59.24,,14.66,4.49,1.16,31.62,72.7,136.0
2016-05-12,Chennai,58.43,,18.69,4.43,1.23,53.25,99.46,144.0
2016-05-13,Chennai,68.42,,16.17,4.58,1.24,53.29,63.43,161.0
2016-05-14,Chennai,62.47,,13.86,4.44,1.24,48.37,131.28,166.0
2016-05-15,Chennai,55.77,,12.38,4.1,2.1,51.8,130.56,183.0
2016-05-16,Chennai,58.8,,13.77,3.89,1.15,58.35,131.56,136.0
2016-05-17,Chennai,81.06,,20.11,4.65,1.15,38.9,132.82,171.0
2016-05-18,Chennai,65.17,,25.13,4.74,1.28,27.97,146.54,164.0
2016-05-19,Chennai,48.59,,21.24,3.58,1.37,41.45,114.48,113.0
2016-05-20,Chennai,45.05,,25.57,4.01,1.24,55.65,132.0,91.0
2016-05-21,Chennai,51.6,,16.03,4.65,1.15,52.65,119.3,94.0
2016-05-22,Chennai,51.67,,16.22,4.58,0.95,56.21,155.73,95.0
2016-05-23,Chennai,51.11,,20.41,5.18,0.98,41.93,165.16,93.0
2016-05-24,Chennai,50.24,,19.87,4.3,1.09,51.11,152.88,91.0
2016-05-25,Chennai,45.89,,18.13,5.11,1.15,48.96,166.02,102.0
2016-05-26,Chennai,48.61,,18.15,3.78,2.55,41.27,186.6,112.0
2016-05-27,Chennai,51.67,,18.0,3.71,1.67,49.56,167.96,117.0
2016-05-28,Chennai,50.64,,17.49,3.96,1.84,55.38,164.84,115.0
2016-05-29,Chennai,44.88,,15.77,3.89,1.49,59.45,161.67,124.0
2016-05-30,Chennai,43.41,,10.44,4.09,1.48,48.16,115.39,97.0
2016-05-31,Chennai,57.32,,12.13,3.48,1.42,61.61,131.62,120.0
2016-06-01,Chennai,43.52,,11.38,4.53,1.94,58.74,140.69,122.0
2016-06-02,Chennai,41.29,,10.64,4.86,1.86,40.93,105.37,122.0
2016-06-03,Chennai,,,,,,,,88.0
2016-06-15,Chennai,32.64,,15.81,4.07,2.17,33.41,104.67,92.0
2016-06-16,Chennai,44.73,,13.57,3.67,2.64,36.19,56.86,94.0
2016-06-17,Chennai,41.29,,13.78,5.04,2.13,28.24,22.77,102.0
2016-06-18,Chennai,45.76,,11.62,4.48,1.92,33.51,64.44,100.0
2016-06-19,Chennai,43.38,,9.81,4.05,1.81,49.08,46.66,100.0
2016-06-20,Chennai,38.93,,8.44,3.32,2.08,47.71,47.63,89.0
2016-06-21,Chennai,42.3,,15.62,3.08,1.49,37.87,52.97,89.0
2016-06-22,Chennai,32.8,,11.31,4.76,1.47,31.72,64.51,83.0
2016-06-23,Chennai,40.78,,12.82,3.72,0.92,22.67,66.11,70.0
2016-06-24,Chennai,50.94,,10.78,4.1,0.71,27.66,69.97,71.0
2016-06-25,Chennai,,,,,,,,117.0
2016-06-28,Chennai,60.36,,13.17,3.5,0.82,28.09,71.5,86.0
2016-06-29,Chennai,42.8,,22.99,2.59,1.42,15.69,129.39,100.0
2016-06-30,Chennai,109.5,,17.81,7.29,1.08,9.94,3.15,88.0
2016-07-01,Chennai,45.6,,15.08,5.13,1.1,10.94,1.0,161.0
2016-07-02,Chennai,47.91,,10.99,5.13,1.23,19.56,0.25,81.0
2016-07-03,Chennai,30.43,,11.59,5.88,0.99,22.09,98.99,81.0
2016-07-04,Chennai,96.65,,15.97,8.02,1.22,14.71,125.62,86.0
2016-07-05,Chennai,196.81,,16.33,9.24,1.16,11.26,114.15,271.0
2016-07-06,Chennai,29.09,,13.53,3.8,1.06,16.99,80.3,162.0
2016-07-07,Chennai,29.34,,13.49,3.55,1.43,4.46,110.92,91.0
2016-07-08,Chennai,57.26,,18.17,3.23,1.37,10.57,119.6,104.0
2016-07-09,Chennai,28.3,,15.79,3.05,0.93,11.86,70.58,103.0
2016-07-10,Chennai,35.38,,13.72,2.41,1.03,16.17,105.19,74.0
2016-07-11,Chennai,22.97,,14.02,2.17,2.15,10.79,108.89,129.0
2016-07-12,Chennai,23.24,,15.75,2.34,0.97,28.11,139.21,58.0
2016-07-13,Chennai,24.87,,14.94,3.32,0.85,27.45,21.15,69.0
2016-07-14,Chennai,18.67,,16.61,5.0,0.98,15.02,48.19,66.0
2016-07-15,Chennai,26.6,,14.83,3.53,0.96,39.34,90.42,70.0
2016-07-16,Chennai,34.33,,15.03,3.92,0.85,35.13,61.58,69.0
2016-07-17,Chennai,35.16,,12.35,3.58,0.83,36.1,112.0,70.0
2016-07-18,Chennai,31.69,,12.95,4.06,0.86,25.9,175.57,71.0
2016-07-19,Chennai,32.43,,16.81,5.57,3.09,8.82,143.2,125.0
2016-07-20,Chennai,33.09,,16.36,4.3,1.13,8.77,128.0,87.0
2016-07-21,Chennai,27.02,,19.78,5.5,1.63,7.23,62.94,59.0
2016-07-23,Chennai,29.69,,12.64,4.08,0.94,7.8,102.51,62.0
2016-07-24,Chennai,59.34,,7.48,6.88,0.96,36.62,135.09,54.0
2016-07-25,Chennai,30.71,,6.49,5.23,1.18,,124.23,103.0
2016-07-26,Chennai,23.58,,7.82,2.47,1.14,,113.62,73.0
2016-07-27,Chennai,24.43,,7.59,2.36,1.22,24.2,93.67,78.0
2016-07-28,Chennai,42.82,,11.82,2.92,1.31,38.65,126.4,87.0
2016-07-29,Chennai,28.51,,13.16,2.19,1.26,15.84,126.83,81.0
2016-07-30,Chennai,34.01,,14.56,2.36,1.22,9.82,135.67,82.0
2016-07-31,Chennai,32.41,,14.19,2.44,1.12,1.8,126.27,84.0
2016-08-01,Chennai,32.88,,17.12,2.34,1.08,9.89,97.78,75.0
2016-08-02,Chennai,34.8,,19.48,5.49,1.16,10.5,105.63,78.0
2016-08-03,Chennai,40.39,,14.77,4.04,6.35,11.18,101.72,151.0
2016-08-04,Chennai,32.44,,14.82,4.39,1.22,8.23,73.2,100.0
2016-08-05,Chennai,30.54,,15.71,4.48,2.72,12.45,102.6,131.0
2016-08-06,Chennai,32.54,,16.27,6.76,1.16,12.18,75.89,68.0
2016-08-07,Chennai,37.71,,11.22,4.08,1.08,20.14,108.71,70.0
2016-08-08,Chennai,40.69,,11.54,3.7,2.15,16.91,133.99,89.0
2016-08-09,Chennai,40.85,,14.07,3.41,2.83,19.75,106.57,174.0
2016-08-10,Chennai,35.23,,13.99,4.43,3.22,17.86,136.69,178.0
2016-08-11,Chennai,33.51,,14.2,3.39,3.33,21.82,132.69,155.0
2016-08-12,Chennai,29.11,,13.67,3.71,0.14,26.59,,55.0
2016-08-13,Chennai,30.94,,11.38,4.31,2.37,22.72,,169.0
2016-08-14,Chennai,29.48,,10.37,3.71,1.07,16.29,,124.0
2016-08-15,Chennai,25.42,,10.18,4.42,3.27,9.59,,256.0
2016-08-16,Chennai,35.09,,14.66,3.82,1.28,13.97,,126.0
2016-08-17,Chennai,34.2,,15.89,4.58,1.05,16.96,,125.0
2016-08-18,Chennai,55.88,,10.79,4.05,0.79,32.5,,111.0
2016-08-19,Chennai,39.96,,10.7,3.83,0.26,38.19,,129.0
2016-08-20,Chennai,36.33,,7.08,5.09,0.02,44.87,,83.0
2016-08-21,Chennai,26.4,,6.75,6.07,1.21,58.95,,199.0
2016-08-22,Chennai,40.36,,8.62,4.49,0.05,44.53,,74.0
2016-08-23,Chennai,40.21,,10.09,4.38,0.76,49.73,,139.0
2016-08-24,Chennai,37.07,,10.49,4.46,1.52,46.6,,167.0
2016-08-25,Chennai,26.7,,11.22,5.12,1.21,20.89,,142.0
2016-08-26,Chennai,38.63,,13.13,4.93,1.02,17.15,,90.0
2016-08-27,Chennai,32.14,,12.66,5.16,0.95,10.76,,188.0
2016-08-28,Chennai,33.02,,10.42,5.04,1.08,18.76,,126.0
2016-08-29,Chennai,38.11,,10.74,5.04,3.65,17.52,,172.0
2016-08-30,Chennai,37.79,,12.86,5.18,2.84,18.33,,244.0
2016-08-31,Chennai,28.6,,15.15,4.53,1.44,15.76,,189.0
2016-09-01,Chennai,30.82,,11.49,4.37,2.64,27.96,,160.0
2016-09-02,Chennai,42.16,,13.37,4.76,2.34,24.39,,215.0
2016-09-03,Chennai,36.8,,12.5,4.8,1.61,17.04,,126.0
2016-09-04,Chennai,31.97,,19.62,4.62,2.08,22.33,,227.0
2016-09-05,Chennai,23.6,,13.82,6.12,0.98,11.94,,172.0
2016-09-06,Chennai,38.5,,14.8,5.45,2.94,23.45,,266.0
2016-09-07,Chennai,36.26,,18.66,4.13,3.17,22.59,,257.0
2016-09-08,Chennai,42.37,,15.42,4.94,1.03,36.09,,141.0
2016-09-09,Chennai,38.87,,15.96,3.97,3.01,48.12,,228.0
2016-09-10,Chennai,43.96,,17.99,3.64,0.61,26.37,,171.0
2016-09-11,Chennai,36.26,,20.14,3.62,0.22,18.27,,73.0
2016-09-12,Chennai,41.33,,21.63,3.7,0.79,8.2,,120.0
2016-09-13,Chennai,44.76,,23.06,4.01,0.16,13.01,,77.0
2016-09-14,Chennai,33.01,,27.52,3.82,1.13,16.61,,92.0
2016-09-15,Chennai,26.79,,22.55,2.38,9.15,15.46,,228.0
2016-09-16,Chennai,24.54,,19.16,2.0,2.59,18.47,,224.0
2016-09-17,Chennai,34.16,,20.6,1.85,5.56,10.14,,260.0
2016-09-18,Chennai,26.59,,17.15,1.56,8.2,14.31,,240.0
2016-09-19,Chennai,23.76,,16.71,1.49,8.68,18.08,,372.0
2016-09-20,Chennai,22.2,,34.72,1.4,11.03,7.23,,437.0
2016-09-21,Chennai,16.18,,36.8,1.31,6.02,7.9,,449.0
